"participant","prompt","stimulus","stimulus_voice","word_pair","vowel_1","vowel_2","vs","vowel_same","v1_type","v2_type","v_types","v_types_shorthand","vm1","vm2","manipulation_matching","block","slider_response"
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big pack</p>","bigpack-p06-cc","p06","bigpack","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,0.718
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>pick pack</p>","pickpack-p08-ic","p08","pickpack","KIT","TRAP","KITTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","TRAPConservative",FALSE,2,0.835
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>pig dig</p>","pigdig-p07-ci","p07","pigdig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,2,0.824
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad bid</p>","badbid-p05-ci","p05","badbid","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,2,0.882
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad kid</p>","badkid-p01-ii","p01","badkid","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,0.718
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big kid</p>","bigkid-p08-ic","p08","bigkid","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,2,0.812
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big pick</p>","bigpick-p05-ii","p05","bigpick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,2,0.818
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big pack</p>","bigpack-p06-ci","p06","bigpack","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,0.841
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big gap</p>","biggap-p01-cc","p01","biggap","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,0.812
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>kick back</p>","kickback-p07-ic","p07","kickback","KIT","TRAP","KITTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","TRAPConservative",FALSE,2,0.7
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad pig</p>","badpig-p06-ii","p06","badpig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,0.8
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>back kick</p>","backkick-p04-ci","p04","backkick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,2,0.747
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad tap</p>","badtap-p04-ci","p04","badtap","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,2,0.812
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big kick</p>","bigkick-p07-ii","p07","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,2,0.888
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p05-cc","p05","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,2,0.729
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad gig</p>","badgig-p06-cc","p06","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,2,0.882
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>back pick</p>","backpick-p01-ic","p01","backpick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","KITConservative",FALSE,2,0.877
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big pick</p>","bigpick-p04-ic","p04","bigpick","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,2,0.747
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>back pick</p>","backpick-p05-ci","p05","backpick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,2,0.824
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big bag</p>","bigbag-p04-ci","p04","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,0.794
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>pig dig</p>","pigdig-p01-cc","p01","pigdig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,2,0.665
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p04-cc","p04","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,2,0.747
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>pick dad</p>","pickdad-p01-ii","p01","pickdad","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,2,0.812
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big dad</p>","bigdad-p07-cc","p07","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,0.935
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad bag</p>","badbag-p06-ii","p06","badbag","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,2,0.935
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad tap</p>","badtap-p08-cc","p08","badtap","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,2,0.9
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>bad gig</p>","badgig-p07-ii","p07","badgig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,0.918
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>big kick</p>","bigkick-p08-ii","p08","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,2,0.8
"exp405","<p class='top-prompt'>How accented does this speaker sound?</p><p class='bottom-prompt'>pick dad</p>","pickdad-p04-ii","p04","pickdad","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,2,0.929
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>pick pack</p>","pickpack-p08-ci","p08","pickpack","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,0.688
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad kick</p>","badkick-p05-ii","p05","badkick","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,0.818
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big kick</p>","bigkick-p04-ii","p04","bigkick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,2,0.718
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad dad</p>","baddad-p05-ii","p05","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,2,0.877
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big dad</p>","bigdad-p06-ci","p06","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,0.806
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p08-ci","p08","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,2,0.865
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big gap</p>","biggap-p01-ci","p01","biggap","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,2,0.782
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad pig</p>","badpig-p08-ii","p08","badpig","TRAP","KIT","TRAPKIT",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","KITInnovative",TRUE,2,0.335
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p05-ci","p05","bigpig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,2,0.418
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad gig</p>","badgig-p07-ci","p07","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,2,0.359
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big bag</p>","bigbag-p08-cc","p08","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,2,0.8
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>kick back</p>","kickback-p04-ii","p04","kickback","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,2,0.853
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad dad</p>","baddad-p05-ic","p05","baddad","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,2,0.782
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big pick</p>","bigpick-p08-ii","p08","bigpick","KIT","KIT","KITKIT",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","KITInnovative",TRUE,3,0.794
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big pig</p>","bigpig-p05-ic","p05","bigpig","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,3,0.718
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad fig</p>","badfig-p04-ci","p04","badfig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,3,0.647
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big bag</p>","bigbag-p05-ci","p05","bigbag","KIT","TRAP","KITTRAP",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","TRAPInnovative",FALSE,3,0.712
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bag tag</p>","bagtag-p08-ic","p08","bagtag","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Conservative","InnovativeConservative","ic","TRAPInnovative","TRAPConservative",FALSE,3,0.806
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>pick pack</p>","pickpack-p07-ii","p07","pickpack","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,3,0.729
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad gig</p>","badgig-p05-cc","p05","badgig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,3,0.788
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>dig big</p>","digbig-p06-ic","p06","digbig","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,3,0.7
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>tag back</p>","tagback-p06-ci","p06","tagback","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","TRAPInnovative",FALSE,3,0.835
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>kick dad</p>","kickdad-p04-ic","p04","kickdad","KIT","TRAP","KITTRAP",FALSE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","TRAPConservative",FALSE,3,0.871
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>dig big</p>","digbig-p01-ic","p01","digbig","KIT","KIT","KITKIT",TRUE,"Innovative","Conservative","InnovativeConservative","ic","KITInnovative","KITConservative",FALSE,3,0.829
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big fig</p>","bigfig-p04-cc","p04","bigfig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,3,0.877
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big dad</p>","bigdad-p01-cc","p01","bigdad","KIT","TRAP","KITTRAP",FALSE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","TRAPConservative",TRUE,3,1
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big fig</p>","bigfig-p07-cc","p07","bigfig","KIT","KIT","KITKIT",TRUE,"Conservative","Conservative","ConservativeConservative","cc","KITConservative","KITConservative",TRUE,3,0.824
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>pig dig</p>","pigdig-p01-ci","p01","pigdig","KIT","KIT","KITKIT",TRUE,"Conservative","Innovative","ConservativeInnovative","ci","KITConservative","KITInnovative",FALSE,3,0.953
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad kick</p>","badkick-p07-cc","p07","badkick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","KITConservative",TRUE,3,1
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad fig</p>","badfig-p08-ci","p08","badfig","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,3,0.9
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>big pack</p>","bigpack-p06-ii","p06","bigpack","KIT","TRAP","KITTRAP",FALSE,"Innovative","Innovative","InnovativeInnovative","ii","KITInnovative","TRAPInnovative",TRUE,3,0.759
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad kick</p>","badkick-p04-ci","p04","badkick","TRAP","KIT","TRAPKIT",FALSE,"Conservative","Innovative","ConservativeInnovative","ci","TRAPConservative","KITInnovative",FALSE,3,0.929
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad bag</p>","badbag-p06-ii","p06","badbag","TRAP","TRAP","TRAPTRAP",TRUE,"Innovative","Innovative","InnovativeInnovative","ii","TRAPInnovative","TRAPInnovative",TRUE,3,0.806
"exp405","<p class='top-prompt'>How educated does this speaker sound?</p><p class='bottom-prompt'>bad tap</p>","badtap-p07-cc","p07","badtap","TRAP","TRAP","TRAPTRAP",TRUE,"Conservative","Conservative","ConservativeConservative","cc","TRAPConservative","TRAPConservative",TRUE,3,0.982
